# Solver information
# Time        	alpha.water_solver	alpha.water_initial	alpha.water_final	alpha.water_iters	alpha.water_converged	k_solver      	k_initial     	k_final       	k_iters       	k_converged   	p_rgh_solver  	p_rgh_initial 	p_rgh_final   	p_rgh_iters   	p_rgh_converged	omega_solver  	omega_initial 	omega_final   	omega_iters   	omega_converged
0.259672      	smoothSolver	4.168400e-04	7.693250e-09	3	true	smoothSolver	9.577680e-04	2.582020e-05	1	true	GAMG	5.378590e-05	1.796160e-07	3	true	smoothSolver	5.456490e-05	1.376270e-06	1	true
0.261916      	smoothSolver	4.619380e-04	6.577380e-10	4	true	smoothSolver	1.065100e-03	3.301270e-05	1	true	GAMG	5.241100e-05	1.820570e-07	3	true	smoothSolver	6.061980e-05	1.713190e-06	1	true
0.264237      	smoothSolver	4.777170e-04	8.130510e-10	4	true	smoothSolver	1.102870e-03	3.584020e-05	1	true	GAMG	5.102580e-05	1.719420e-07	3	true	smoothSolver	6.267360e-05	1.832300e-06	1	true
0.266731      	smoothSolver	5.133260e-04	1.267740e-09	4	true	smoothSolver	1.186020e-03	4.224950e-05	1	true	GAMG	5.263580e-05	1.771870e-07	3	true	smoothSolver	6.738120e-05	2.106520e-06	1	true
0.268718      	smoothSolver	4.093000e-04	7.018330e-09	3	true	smoothSolver	9.489020e-04	2.510790e-05	1	true	GAMG	5.701860e-05	1.938950e-07	3	true	smoothSolver	5.357700e-05	1.291980e-06	1	true
0.270493      	smoothSolver	3.655090e-04	3.941990e-09	3	true	smoothSolver	8.503740e-04	1.940390e-05	1	true	GAMG	5.399770e-05	1.765470e-07	3	true	smoothSolver	4.787950e-05	1.006740e-06	1	true
0.272413      	smoothSolver	3.950480e-04	5.887400e-09	3	true	smoothSolver	9.222730e-04	2.351700e-05	1	true	GAMG	5.061330e-05	1.727750e-07	3	true	smoothSolver	5.173950e-05	1.183790e-06	1	true
0.274293      	smoothSolver	3.867140e-04	5.289700e-09	3	true	smoothSolver	9.058630e-04	2.254970e-05	1	true	GAMG	4.951890e-05	1.666510e-07	3	true	smoothSolver	5.067660e-05	1.124370e-06	1	true
0.27636       	smoothSolver	4.251650e-04	8.567340e-09	3	true	smoothSolver	9.954530e-04	2.825120e-05	1	true	GAMG	5.076420e-05	1.737420e-07	3	true	smoothSolver	5.570880e-05	1.369290e-06	1	true
0.27868       	smoothSolver	4.770510e-04	8.036470e-10	4	true	smoothSolver	1.116570e-03	3.677950e-05	1	true	GAMG	5.393320e-05	1.812040e-07	3	true	smoothSolver	6.243770e-05	1.745010e-06	1	true
0.281142      	smoothSolver	5.067050e-04	1.163260e-09	4	true	smoothSolver	1.185210e-03	4.195370e-05	1	true	GAMG	5.447860e-05	1.821260e-07	3	true	smoothSolver	6.617460e-05	1.953470e-06	1	true
0.283587      	smoothSolver	5.036660e-04	1.116550e-09	4	true	smoothSolver	1.178550e-03	4.110380e-05	1	true	GAMG	5.214950e-05	1.785680e-07	3	true	smoothSolver	6.562090e-05	1.905030e-06	1	true
