"Co","U:0","U:1","U:2","alpha.water","k","nut","omega","p","p_rgh","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","Points:0","Points:1","Points:2"
0.21832,0.58862,0.00039034,0.0015881,1,0.045595,0.0047018,9.6938,202.8,1281.9,0,0,0,0,-0.36,0,0.11
0.21821,0.5889,0.00037399,0.0010469,0.96085,0.05107,0.0047784,10.685,106.48,1235.7,0,0,0,0,-0.37,0,0.12
0.21821,0.58904,0.00035726,0.00093189,0.96061,0.051594,0.0047831,10.784,106.43,1235.4,0,0,0,0,-0.38,0,0.12
0.2183,0.58897,0.00035639,0.0012567,1,0.046331,0.004715,9.8224,202.66,1281.8,0,0,0,0,-0.38,0,0.11
0.21831,0.5888,0.00037312,0.0014106,1,0.045975,0.0047091,9.7592,202.72,1281.8,0,0,0,0,-0.37,0,0.11
0.21836,0.58838,0.00038878,0.0019577,1,0.041036,0.0045957,8.9244,301.05,1282.1,0,0,0,0,-0.36,0,0.1
0.21836,0.5886,0.00037159,0.0017532,1,0.041293,0.0046039,8.9641,300.96,1282,0,0,0,0,-0.37,0,0.1
0.21911,0.58923,0.00044933,0.0011606,0.5,0.053788,0.0047744,11.265,30.026,651.86,0,0,0,0,-0.33001,0,0.13095
0.42734,0.58388,0.00047959,0.0032837,1,0.02567,0.0034125,7.5235,694.75,1283.3,0,0,0,0,-0.3051,0,0.06
0.43187,0.58155,0.00050709,0.0024586,1,0.020965,0.0025275,8.3112,842.32,1283.8,0,0,0,0,-0.29,0,0.045
0.43179,0.58157,0.00051246,0.0023747,1,0.019393,0.0021745,8.9523,891.13,1283.5,0,0,0,0,-0.29,0,0.04
0.43131,0.58088,0.0005197,0.0020709,1,0.019387,0.0021652,8.988,891.64,1284,0,0,0,0,-0.285,0,0.04
0.43174,0.58231,0.00049719,0.0028062,1,0.022232,0.0027964,7.9662,802.26,1283.5,0,0,0,0,-0.295,0,0.04906
0.43181,0.58167,0.00050583,0.0025187,1,0.020967,0.0025294,8.3053,842.24,1283.7,0,0,0,0,-0.29095,0,0.045
0.43157,0.58182,0.00050932,0.0025395,1,0.019394,0.0021786,8.9366,890.95,1283.3,0,0,0,0,-0.29216,0,0.04
0.43128,0.58217,0.00050542,0.002759,1,0.019329,0.0021683,8.957,892.72,1283.1,0,0,0,0,-0.29501,0,0.039793
0.43097,0.5825,0.00051106,0.0028132,1,0.017771,0.0018043,9.9126,939.47,1282.8,0,0,0,0,-0.29501,0,0.034998
0.43196,0.58199,0.00051902,0.0023468,1,0.017768,0.0017946,9.9675,939.91,1283.2,0,0,0,0,-0.29,0,0.035
0.43079,0.58057,0.00053469,0.0016694,1,0.017758,0.0017784,10.055,941.08,1284.4,0,0,0,0,-0.28,0,0.035
0.42999,0.57968,0.00054242,0.0014613,1,0.01775,0.0017712,10.091,941.77,1285.1,0,0,0,0,-0.275,-7.8886e-31,0.034997
0.42999,0.57968,0.00054241,0.0014615,1,0.017751,0.0017714,10.09,941.75,1285.1,0,0,0,0,-0.275,0,0.035
0.43079,0.58057,0.00053469,0.0016693,1,0.017757,0.0017782,10.055,941.1,1284.4,0,0,0,0,-0.28,0,0.034998
0.43153,0.58135,0.0005269,0.0019631,1,0.017763,0.001786,10.014,940.46,1283.8,0,0,0,0,-0.285,7.8886e-31,0.035
0.43153,0.58135,0.0005269,0.0019631,1,0.017763,0.0017859,10.015,940.48,1283.8,0,0,0,0,-0.285,0,0.034998
0.43155,0.58218,0.0005004,0.0027767,1,0.020976,0.002538,8.2802,841.92,1283.4,0,0,0,0,-0.295,0,0.045
0.43129,0.58215,0.00050518,0.0027567,1,0.019396,0.002184,8.9159,890.71,1283.1,0,0,0,0,-0.295,0,0.04
0.42975,0.58289,0.00049021,0.0031188,1,0.022536,0.0028653,7.8736,792.78,1283.3,0,0,0,0,-0.30003,0,0.05
0.42926,0.58271,0.00049364,0.0031582,1,0.020987,0.0025491,8.2467,841.62,1283,0,0,0,0,-0.30003,0,0.044999
0.42835,0.58265,0.00049783,0.0032213,1,0.019396,0.0021932,8.8811,890.41,1282.7,0,0,0,0,-0.30003,0,0.039997
0.43151,0.58181,0.00054426,0.001425,1,0.016029,0.0013831,11.743,990,1284.2,0,0,0,0,-0.28,0,0.029998
0.43053,0.58076,0.00055248,0.0011329,1,0.016024,0.0013796,11.765,990.71,1284.9,0,0,0,0,-0.275,0,0.029998
0.43048,0.58112,0.00057332,0.00030468,1,0.014119,0.00099171,14.572,1040.6,1285.5,0,0,0,0,-0.27,0,0.024976
0.43175,0.58274,0.00056488,0.00060529,1,0.014125,0.0009915,14.587,1039.8,1284.7,0,0,0,0,-0.275,0,0.024976
0.43201,0.58235,0.00058852,-0.00098996,1,0.011964,0.00063478,19.757,1090.3,1285.3,0,0,0,0,-0.27,0,0.019893
0.43033,0.578,0.00059992,-0.0033895,1,0.0099258,0.00036234,28.935,1140,1284.6,0,0,0,0,-0.2722,0,0.014732
0.42961,0.57679,0.00059569,-0.0035752,1,0.0098051,0.00034266,31.537,1144,1284.1,0,0,0,0,-0.275,0,0.014264
0.40896,0.54649,0.00060278,-0.006095,1,0.0087934,0.00017568,56.33,1189.1,1283.8,0,0,0,0,-0.275,2.068e-25,0.0095977
0.42259,0.56614,0.00058933,-0.0045154,1,0.0092963,0.00026332,43.179,1163.3,1282.9,0,0,0,0,-0.27999,0,0.012157
0.4111,0.54914,0.0005923,-0.0059891,1,0.0087252,0.0001734,56.996,1188,1282.7,0,0,0,0,-0.27999,0,0.009598
0.43168,0.57983,0.00059498,-0.0033229,1,0.0099063,0.00035938,29.055,1139.5,1284.1,0,0,0,0,-0.275,0,0.014732
0.43386,0.58493,0.00058007,-0.00068215,1,0.011943,0.0006293,19.966,1089.4,1284.4,0,0,0,0,-0.275,0,0.019893
0.43574,0.58758,0.00057173,-0.00020181,1,0.011921,0.00062397,20.195,1088.6,1283.5,0,0,0,0,-0.28,0,0.019893
0.43301,0.58426,0.00055639,0.0010502,1,0.014133,0.000992,14.59,1039,1283.9,0,0,0,0,-0.28,0,0.024976
0.43198,0.58202,0.00051917,0.0023464,1,0.017738,0.0017876,9.9972,940.75,1283.2,0,0,0,0,-0.29,2.5244e-29,0.034914
0.43102,0.58294,0.00051358,0.0028425,1,0.017202,0.001671,10.483,955.41,1282.7,0,0,0,0,-0.29501,-1.0097e-28,0.033366
0.4306,0.58254,0.00051022,0.002871,1,0.017772,0.0018054,9.9059,939.44,1282.7,0,0,0,0,-0.29553,0,0.034997
0.43092,0.58802,0.00052086,0.0042926,1,0.014179,0.0010031,14.375,1037.1,1281.3,0,0,0,0,-0.30006,0,0.024926
0.43171,0.58785,0.00052397,0.0039768,1,0.014176,0.0010019,14.407,1037.1,1281.5,0,0,0,0,-0.29837,3.2312e-27,0.02494
0.4279,0.58437,0.00051046,0.0035763,1,0.015912,0.0013788,11.79,990.61,1281.8,0,0,0,0,-0.30005,0,0.029709
0.44019,0.59805,0.00054024,0.0039624,1,0.011827,0.00061281,21.357,1086.9,1281,0,0,0,0,-0.30006,1.2925e-26,0.019828
0.44013,0.5974,0.0005422,0.0036018,1,0.011834,0.00061283,21.268,1086.8,1281.1,0,0,0,0,-0.29874,0,0.019842
0.43426,0.58563,0.00054782,0.0016572,1,0.014143,0.00099343,14.577,1038.3,1283.2,0,0,0,0,-0.285,0,0.024976
0.43782,0.59029,0.00056355,0.00047647,1,0.011899,0.00061906,20.445,1087.7,1282.7,0,0,0,0,-0.285,0,0.019893
0.4324,0.5827,0.00053593,0.0018203,1,0.016032,0.001387,11.718,989.32,1283.6,0,0,0,0,-0.285,0,0.029998
0.43277,0.58339,0.00052746,0.0023206,1,0.016032,0.0013913,11.689,988.75,1283,0,0,0,0,-0.29,0,0.029997
0.4274,0.58291,0.00050301,0.0033649,1,0.017773,0.0018149,9.8484,939.16,1282.3,0,0,0,0,-0.30003,0,0.034989
0.43113,0.58385,0.00051879,0.0029032,1,0.016025,0.0013957,11.663,988.33,1282.5,0,0,0,0,-0.29501,0,0.029993
0.42774,0.58417,0.00050989,0.0035371,1,0.016007,0.0013994,11.649,988.06,1281.9,0,0,0,0,-0.30005,0,0.029971
0.43488,0.58674,0.00053911,0.0024342,1,0.014156,0.00099604,14.538,1037.6,1282.5,0,0,0,0,-0.29,0,0.024975
0.4396,0.59298,0.00055555,0.0013891,1,0.011877,0.00061513,20.718,1087.1,1282,0,0,0,0,-0.29,0,0.019892
0.43329,0.58751,0.00053015,0.0033491,1,0.014171,0.00099968,14.469,1037.2,1281.9,0,0,0,0,-0.29501,0,0.024967
0.43997,0.59555,0.00054776,0.0025776,1,0.011854,0.00061287,21.015,1086.7,1281.5,0,0,0,0,-0.29501,0,0.019882
0.43935,0.59062,0.00056985,-0.0016165,1,0.0097992,0.0003418,29.717,1136.6,1281.2,0,0,0,0,-0.28999,0,0.014731
0.44143,0.5944,0.00056205,-0.00020925,1,0.0097593,0.00033508,29.963,1136,1280.4,0,0,0,0,-0.29499,0,0.014722
0.43678,0.58686,0.00057795,-0.0025028,1,0.0098357,0.00034799,29.491,1137.6,1282.1,0,0,0,0,-0.28499,0,0.014732
0.41207,0.55039,0.00058761,-0.0058185,1,0.0086906,0.00017258,57.254,1187.5,1282.1,0,0,0,0,-0.28226,0,0.0095981
0.44337,0.59782,0.00055448,0.0017599,1,0.009707,0.00032726,30.265,1136.2,1280,0,0,0,0,-0.30002,0,0.014671
0.44283,0.59688,0.00055657,0.0012171,1,0.0097214,0.00032942,30.181,1136.2,1280.1,0,0,0,0,-0.29863,0,0.014685
0.41845,0.55907,0.0005503,-0.0017327,1,0.0083787,0.00016974,58.524,1184.3,1278.4,0,0,0,0,-0.29995,0,0.0095579
0.41781,0.55824,0.00055572,-0.0026515,1,0.008427,0.00016968,58.424,1184.4,1278.7,0,0,0,0,-0.29749,0,0.009575
0.37266,0.49698,0.00056492,-0.0059896,1,0.0076613,0.00012702,71.722,1203.9,1281.3,0,0,0,0,-0.28498,0,0.0078392
0.41325,0.5519,0.00058196,-0.005613,1,0.0086489,0.00017159,57.566,1186.8,1281.5,0,0,0,0,-0.28498,0,0.0095983
0.43415,0.58325,0.00058635,-0.0030322,1,0.0098712,0.00035382,29.272,1138.5,1283.1,0,0,0,0,-0.28,0,0.014732
0.41533,0.55475,0.00057173,-0.0048432,1,0.0085658,0.0001703,58.014,1185.5,1280.2,0,0,0,0,-0.28997,0,0.0095982
0.41715,0.55738,0.00056131,-0.0035991,1,0.0084768,0.00016962,58.32,1184.4,1279,0,0,0,0,-0.29495,0,0.0095927
0.36979,0.49262,0.00053215,-0.0041038,1,0.0073999,0.00011958,74.422,1203.2,1278.8,0,0,0,0,-0.29493,0,0.0076471
0.21833,0.58868,0.00043092,0.0010451,0.5,0.0546,0.0047924,11.391,30.114,651.87,0,0,0,0,-0.34,0,0.13093
0.21882,0.58695,0.00044109,0.002881,1,0.036246,0.0044043,8.2242,399.78,1282.7,0,0,0,0,-0.33001,0,0.09
0.21846,0.5874,0.00042294,0.0027191,1,0.036452,0.0044156,8.2497,399.57,1282.5,0,0,0,0,-0.34,0,0.09
0.21839,0.5869,0.00042186,0.0030293,1,0.032701,0.0041855,7.8072,497.81,1282.6,0,0,0,0,-0.34,0,0.08
0.21875,0.58648,0.00043996,0.0031543,1,0.032566,0.004174,7.7963,497.99,1282.8,0,0,0,0,-0.33001,-7.8886e-31,0.08
0.21865,0.58588,0.00043971,0.003489,1,0.029099,0.0038581,7.5383,596.17,1282.9,0,0,0,0,-0.33001,0,0.07
0.21828,0.58622,0.00042164,0.0033864,1,0.029182,0.0038703,7.5359,596.06,1282.7,0,0,0,0,-0.34,0,0.07
0.21865,0.58587,0.00043971,0.0034895,1,0.029095,0.0038577,7.5383,596.28,1282.9,0,0,0,0,-0.33001,0,0.06999
0.21811,0.58522,0.00042253,0.003833,1,0.025843,0.0034554,7.4814,694.44,1282.9,0,0,0,0,-0.34,0,0.059995
0.21832,0.58511,0.00043263,0.0038924,1,0.025818,0.0034476,7.4913,694.45,1282.9,0,0,0,0,-0.33442,-8.0779e-28,0.059996
0.21793,0.58371,0.00042476,0.0044451,1,0.022605,0.0029264,7.7478,793.37,1283.1,0,0,0,0,-0.34002,0,0.049952
0.21804,0.58374,0.0004333,0.004526,1,0.022597,0.0029183,7.7676,793.3,1283.1,0,0,0,0,-0.33531,0,0.049953
0.21848,0.58502,0.00044061,0.0039394,1,0.025798,0.0034415,7.4992,694.46,1282.9,0,0,0,0,-0.33002,0,0.059996
0.21808,0.58865,0.00041272,0.00088509,0.5,0.05543,0.004809,11.524,30.17,651.87,0,0,0,0,-0.35,0,0.13091
0.21804,0.58874,0.00039484,0.00078414,0.5,0.056254,0.0048232,11.66,30.206,651.88,0,0,0,0,-0.36,0,0.1309
0.42726,0.5836,0.0004815,0.003361,1,0.024111,0.0031626,7.6263,743.65,1283.2,0,0,0,0,-0.30509,0,0.055
0.42659,0.58334,0.00048389,0.003458,1,0.022547,0.0028735,7.8561,792.56,1283,0,0,0,0,-0.30509,0,0.049999
0.42564,0.58313,0.00048682,0.0035909,1,0.020997,0.0025611,8.2093,841.47,1282.8,0,0,0,0,-0.30509,0,0.044994
0.43106,0.58813,0.00051791,0.0045484,1,0.014176,0.0010034,14.342,1037.2,1281,0,0,0,0,-0.30164,0,0.024888
0.43423,0.59156,0.00051697,0.0051564,1,0.013535,0.00090117,16.268,1050.8,1280.3,0,0,0,0,-0.30521,0,0.023438
0.44215,0.60037,0.00053291,0.0052383,1,0.011775,0.00061494,21.821,1087.9,1280.3,0,0,0,0,-0.30523,0,0.01965
0.41655,0.59979,0.00052225,0.0058213,1,0.01176,0.00061866,21.962,1088.9,1280.4,0,0,0,0,-0.30619,2.5849e-26,0.019583
0.35606,0.60238,0.00054163,0.0081065,1,0.0094583,0.00030452,31.272,1142.4,1280.4,0,0,0,0,-0.30831,0,0.014246
0.44652,0.60049,0.00054733,0.0040857,1,0.0096149,0.00031661,30.721,1137.9,1280.1,0,0,0,0,-0.30514,0,0.014512
0.41703,0.55976,0.00053872,0.0014766,1,0.0082633,0.0001712,58.841,1185.3,1278.3,0,0,0,0,-0.30501,0,0.0094421
0.34627,0.57195,0.00053074,0.0080711,1,0.0084561,0.00020293,52.197,1174,1278,0,0,0,0,-0.30945,0,0.009578
0.43138,0.58839,0.00051123,0.0051269,1,0.014168,0.0010043,14.268,1037.5,1280.3,0,0,0,0,-0.30521,0,0.024802
0.42617,0.58446,0.0005009,0.0043058,1,0.015971,0.001402,11.662,988.18,1281.2,0,0,0,0,-0.30516,0,0.029902
0.42437,0.58327,0.00049496,0.0040928,1,0.017771,0.001826,9.7733,939.12,1281.8,0,0,0,0,-0.30512,0,0.034956
0.42431,0.58305,0.00049045,0.0038089,1,0.019388,0.0022011,8.8529,890.34,1282.4,0,0,0,0,-0.3051,0,0.039983
0.21817,0.58378,0.00044287,0.0046167,1,0.022589,0.0029092,7.7899,793.23,1283,0,0,0,0,-0.33004,0,0.049954
0.21777,0.58192,0.00044687,0.0059021,1,0.019347,0.002248,8.717,893.26,1283.1,0,0,0,0,-0.33012,0,0.039784
0.2179,0.58148,0.00043441,0.0055555,1,0.01935,0.0022656,8.6439,893.49,1283.3,0,0,0,0,-0.33693,0,0.039781
0.21795,0.58127,0.00042864,0.0053949,1,0.019351,0.0022738,8.6101,893.6,1283.4,0,0,0,0,-0.34009,0,0.03978
0.21844,0.57854,0.0004328,0.0060935,1,0.017094,0.0017759,10.151,960.47,1283.9,0,0,0,0,-0.34022,0,0.032983
0.21808,0.58914,0.00034443,0.00058288,0.53933,0.058029,0.0048417,11.982,32.819,702.58,0,0,0,0,-0.39,0,0.13001
0.21808,0.58914,0.00034443,0.00058317,0.53994,0.058021,0.0048417,11.98,32.859,703.37,0,0,0,0,-0.39,-1.5777e-30,0.13
0.21808,0.58922,0.00033329,0.00051521,0.5,0.059069,0.0048492,12.176,30.226,651.8,0,0,0,0,-0.39725,0,0.13086
0.21808,0.58925,0.00032898,0.00049656,0.5,0.059256,0.00485,12.213,30.226,651.8,0,0,0,0,-0.4,0,0.13086
0.2181,0.58926,0.00032867,0.00051315,0.53953,0.058682,0.004844,12.111,32.832,702.82,0,0,0,0,-0.4,1.5777e-30,0.13
0.21821,0.58918,0.000341,0.00082866,0.96038,0.052084,0.0047857,10.88,106.39,1235.1,0,0,0,0,-0.39,1.5777e-30,0.12
0.21821,0.58931,0.00032519,0.00073323,0.96018,0.052536,0.004787,10.972,106.34,1234.8,0,0,0,0,-0.4,0,0.12
0.2183,0.58912,0.00034012,0.0011191,1,0.04666,0.0047197,9.8825,202.59,1281.7,0,0,0,0,-0.39,0,0.11
0.21835,0.5888,0.00035489,0.0015665,1,0.041531,0.0046112,9.0014,300.88,1281.9,0,0,0,0,-0.38,0,0.1
0.21834,0.58898,0.00033864,0.0013965,1,0.041749,0.0046177,9.0359,300.8,1281.8,0,0,0,0,-0.39,0,0.1
0.21829,0.58927,0.00032428,0.00099452,1,0.046962,0.0047236,9.9383,202.53,1281.6,0,0,0,0,-0.4,1.5777e-30,0.11
0.21834,0.58916,0.00032281,0.0012431,1,0.041948,0.0046236,9.0672,300.73,1281.7,0,0,0,0,-0.4,0,0.1
0.21835,0.58803,0.00038731,0.0022797,1,0.036832,0.0044357,8.2977,399.31,1282.2,0,0,0,0,-0.36,0,0.09
0.21836,0.58774,0.00040492,0.002507,1,0.036649,0.0044261,8.2743,399.42,1282.3,0,0,0,0,-0.35,0,0.09
0.2183,0.58723,0.00040392,0.0028281,1,0.032829,0.0041962,7.8175,497.68,1282.5,0,0,0,0,-0.35,0,0.08
0.21828,0.58753,0.00038639,0.0025845,1,0.032946,0.0042059,7.8271,497.57,1282.4,0,0,0,0,-0.36,0,0.08
0.21835,0.58828,0.00037018,0.0020528,1,0.037002,0.0044443,8.3195,399.21,1282.1,0,0,0,0,-0.37,0,0.09
0.21827,0.5878,0.00036933,0.0023258,1,0.033053,0.0042147,7.8359,497.47,1282.3,0,0,0,0,-0.37,0,0.08
0.21834,0.58851,0.00035352,0.0018357,1,0.037157,0.0044521,8.3397,399.11,1282,0,0,0,0,-0.38,0,0.09
0.21827,0.58807,0.00035273,0.0020711,1,0.033148,0.0042225,7.8438,497.37,1282.2,0,0,0,0,-0.38,7.8886e-31,0.08
0.21809,0.58739,0.00035281,0.0022685,1,0.029437,0.0039089,7.5255,595.67,1282.4,0,0,0,0,-0.38,0,0.07
0.2181,0.58708,0.00036934,0.0025757,1,0.029387,0.003901,7.5282,595.78,1282.5,0,0,0,0,-0.37,7.8886e-31,0.07
0.21813,0.58679,0.00038633,0.0028867,1,0.029328,0.0038919,7.5308,595.88,1282.6,0,0,0,0,-0.36,0,0.07
0.21817,0.5865,0.00040377,0.0031711,1,0.029259,0.0038817,7.5334,595.97,1282.7,0,0,0,0,-0.35,0,0.07
0.21796,0.58543,0.00040473,0.0035642,1,0.025882,0.0034682,7.4644,694.41,1282.9,0,0,0,0,-0.35,0,0.059995
0.21786,0.58568,0.00038736,0.0031981,1,0.025914,0.0034798,7.4483,694.34,1282.8,0,0,0,0,-0.36,0,0.059995
0.2178,0.58599,0.00037044,0.0028021,1,0.025937,0.0034899,7.433,694.24,1282.7,0,0,0,0,-0.37,0,0.059995
0.21776,0.58635,0.00035396,0.0024192,1,0.025952,0.0034986,7.4183,694.11,1282.6,0,0,0,0,-0.38,0,0.059995
0.21723,0.58471,0.00035639,0.002509,1,0.022609,0.0029785,7.6085,793.1,1282.8,0,0,0,0,-0.38,0,0.049951
0.21731,0.58429,0.00037284,0.0030003,1,0.022621,0.0029684,7.6395,793.26,1283,0,0,0,0,-0.37,0,0.049952
0.21747,0.58396,0.00038971,0.0035323,1,0.022624,0.0029566,7.6724,793.37,1283.1,0,0,0,0,-0.36001,0,0.049952
0.2177,0.58376,0.00040702,0.0040502,1,0.022618,0.0029425,7.7083,793.42,1283.1,0,0,0,0,-0.35001,0,0.049952
0.21758,0.58106,0.00041092,0.0047084,1,0.019356,0.002297,8.5176,893.66,1283.6,0,0,0,0,-0.35006,0,0.039784
0.21703,0.58116,0.00039368,0.0039082,1,0.019349,0.0023153,8.4426,893.57,1283.5,0,0,0,0,-0.36003,0,0.039787
0.21639,0.58205,0.00036037,0.002514,1,0.019297,0.002341,8.3222,893.21,1283.1,0,0,0,0,-0.38001,0,0.039786
0.21663,0.58153,0.00037684,0.0031595,1,0.019329,0.0023295,8.3792,893.42,1283.4,0,0,0,0,-0.37002,0,0.039787
0.21804,0.58886,0.00037749,0.00070469,0.5,0.057062,0.0048344,11.8,30.218,651.86,0,0,0,0,-0.37,0,0.13089
0.21806,0.589,0.00036078,0.00063328,0.5,0.05784,0.0048423,11.941,30.224,651.84,0,0,0,0,-0.38,0,0.13088
0.21807,0.58913,0.00034468,0.00056444,0.5,0.058575,0.0048471,12.08,30.226,651.82,0,0,0,0,-0.39,0,0.13087
0.21655,0.57631,0.00039979,0.0042257,1,0.015945,0.0015771,10.47,994.91,1284.2,0,0,0,0,-0.36012,4.1359e-25,0.029467
0.21781,0.57641,0.00041708,0.0054375,1,0.015945,0.0015531,10.658,995.18,1284.3,0,0,0,0,-0.3502,0,0.029458
0.21866,0.57708,0.00043427,0.0064183,1,0.015915,0.001517,10.946,995.42,1284.2,0,0,0,0,-0.34068,0,0.02943
0.21868,0.56871,0.00042854,0.0079715,1,0.012219,0.00081191,17.219,1095.8,1285.1,0,0,0,0,-0.3505,0,0.019187
0.22018,0.57001,0.00043743,0.0093986,1,0.012185,0.00079247,17.763,1095.9,1284.9,0,0,0,0,-0.34615,0,0.01916
0.21567,0.56741,0.00041001,0.0052476,1,0.012234,0.0008367,16.584,1095.4,1284.9,0,0,0,0,-0.36031,0,0.019201
0.21266,0.54822,0.00043315,0.0087011,1,0.0098757,0.0005101,32.547,1148.7,1286.7,0,0,0,0,-0.35073,0,0.013949
0.21358,0.56745,0.0003924,0.003448,1,0.012214,0.00085157,16.195,1094.9,1284.4,0,0,0,0,-0.37017,-8.2718e-25,0.019202
0.2156,0.57671,0.00038291,0.0031916,1,0.015921,0.0015932,10.336,994.62,1283.9,0,0,0,0,-0.37007,0,0.029467
0.21502,0.57735,0.00036636,0.002365,1,0.01588,0.0016049,10.227,994.3,1283.5,0,0,0,0,-0.38003,0,0.029466
0.2123,0.56799,0.00037536,0.0022281,1,0.012176,0.0008612,15.928,1094.5,1283.9,0,0,0,0,-0.38009,0,0.0192
0.21476,0.57811,0.00035014,0.0017432,1,0.015827,0.0016139,10.131,993.98,1283.2,0,0,0,0,-0.39002,0,0.029465
0.21163,0.56877,0.00035877,0.0014221,1,0.012124,0.00086772,15.724,1094,1283.4,0,0,0,0,-0.39004,0,0.019198
0.2163,0.58265,0.00034427,0.0019903,1,0.019256,0.0023504,8.2687,892.98,1282.9,0,0,0,0,-0.39,0,0.039786
0.21721,0.5852,0.00034034,0.0020851,1,0.022588,0.0029871,7.5787,792.93,1282.7,0,0,0,0,-0.39,0,0.049951
0.21777,0.58674,0.0003379,0.0020742,1,0.025959,0.003506,7.404,693.98,1282.4,0,0,0,0,-0.39,-1.6156e-27,0.059995
0.21809,0.58771,0.00033672,0.0019844,1,0.029478,0.0039158,7.5227,595.55,1282.2,0,0,0,0,-0.39,7.8886e-31,0.07
0.21827,0.58834,0.00033659,0.0018334,1,0.033233,0.0042294,7.851,497.27,1282.1,0,0,0,0,-0.39,0,0.08
0.21834,0.58874,0.00033731,0.0016345,1,0.037298,0.0044592,8.358,399.03,1281.9,0,0,0,0,-0.39,0,0.09
0.21834,0.58895,0.00032154,0.0014525,1,0.037426,0.0044655,8.3745,398.95,1281.8,0,0,0,0,-0.4,0,0.09
0.21827,0.5886,0.00032086,0.0016197,1,0.033308,0.0042354,7.8574,497.18,1282,0,0,0,0,-0.4,0,0.08
0.21835,0.58915,0.00030618,0.0012916,1,0.037541,0.0044714,8.3892,398.87,1281.8,0,0,0,0,-0.41,0,0.09
0.21829,0.58886,0.00030555,0.001433,1,0.033374,0.0042406,7.8632,497.09,1281.9,0,0,0,0,-0.41,0,0.08
0.21834,0.58932,0.0003074,0.0011061,1,0.042128,0.0046293,9.0949,300.67,1281.7,0,0,0,0,-0.41,0,0.1
0.21829,0.5894,0.00030885,0.00088186,1,0.047236,0.0047273,9.9885,202.48,1281.6,0,0,0,0,-0.41,-1.5777e-30,0.11
0.21821,0.58942,0.0003098,0.0006446,0.96,0.052944,0.0047882,11.054,106.3,1234.5,0,0,0,0,-0.41,1.5777e-30,0.12
0.2181,0.58938,0.00031333,0.00044481,0.53917,0.05928,0.0048459,12.229,32.807,702.34,0,0,0,0,-0.41,0,0.13
0.21809,0.58937,0.00031361,0.00042987,0.5,0.059872,0.0048524,12.333,30.225,651.78,0,0,0,0,-0.41,0,0.13085
0.2181,0.58947,0.00029867,0.00036537,0.5,0.060415,0.0048556,12.436,30.224,651.77,0,0,0,0,-0.42,0,0.13085
0.21811,0.58948,0.00029841,0.00037897,0.53886,0.059807,0.0048487,12.33,32.785,701.93,0,0,0,0,-0.42,0,0.13
0.21821,0.58952,0.00029482,0.00056276,0.95985,0.053307,0.0047902,11.125,106.26,1234.3,0,0,0,0,-0.42,0,0.12
0.21829,0.58952,0.00029382,0.00078069,1,0.047482,0.0047314,10.032,202.43,1281.5,0,0,0,0,-0.42,-1.5777e-30,0.11
0.21834,0.58947,0.00029239,0.00098525,1,0.042291,0.0046349,9.1189,300.61,1281.6,0,0,0,0,-0.42,0,0.1
0.21828,0.58962,0.00027918,0.00069064,1,0.0477,0.0047362,10.068,202.38,1281.5,0,0,0,0,-0.43,0,0.11
0.21834,0.5896,0.00027777,0.0008799,1,0.042437,0.0046406,9.1393,300.56,1281.6,0,0,0,0,-0.43,0,0.1
0.2182,0.58961,0.00028023,0.0004879,0.95971,0.053624,0.0047937,11.183,106.23,1234.1,0,0,0,0,-0.43,0,0.12
0.21811,0.58956,0.0002839,0.00031655,0.53861,0.060262,0.0048532,12.412,32.767,701.58,0,0,0,0,-0.43,0,0.13
0.2181,0.58956,0.00028416,0.00030407,0.5,0.060883,0.0048604,12.52,30.223,651.75,0,0,0,0,-0.43,0,0.13084
0.21835,0.58934,0.00029121,0.0011517,1,0.037645,0.0044767,8.4023,398.8,1281.7,0,0,0,0,-0.42,0,0.09
0.2181,0.58968,0.00025601,0.00019316,0.5,0.061613,0.0048755,12.63,30.223,651.73,0,0,0,0,-0.45,0,0.13083
0.21811,0.58968,0.00025581,0.00020411,0.53822,0.060973,0.0048678,12.521,32.741,701.07,0,0,0,0,-0.45,1.5777e-30,0.13
0.2181,0.58963,0.00026996,0.00024656,0.5,0.06128,0.0048671,12.584,30.223,651.74,0,0,0,0,-0.44,0,0.13084
0.21811,0.58963,0.00026972,0.00025816,0.53839,0.060648,0.0048596,12.475,32.752,701.3,0,0,0,0,-0.44,0,0.13
0.2182,0.58968,0.00026602,0.00042007,0.95959,0.053898,0.004799,11.228,106.2,1233.9,0,0,0,0,-0.44,0,0.12
0.21828,0.58971,0.00026493,0.00061117,1,0.047893,0.0047421,10.096,202.34,1281.4,0,0,0,0,-0.44,0,0.11
0.21834,0.58971,0.00026353,0.00078892,1,0.04257,0.0046465,9.1563,300.51,1281.5,0,0,0,0,-0.44,0,0.1
0.21811,0.58804,0.00032104,0.0017329,1,0.029512,0.0039216,7.5199,595.44,1282.1,0,0,0,0,-0.4,0,0.07
0.2178,0.58715,0.00032225,0.0017772,1,0.025958,0.0035123,7.3902,693.84,1282.3,0,0,0,0,-0.4,0,0.059995
0.21814,0.58837,0.00030577,0.0015174,1,0.029539,0.0039264,7.5172,595.33,1282,0,0,0,0,-0.41,0,0.07
0.21831,0.5891,0.00029064,0.0012735,1,0.033433,0.004245,7.8686,497,1281.8,0,0,0,0,-0.42,0,0.08
