"Co","U:0","U:1","U:2","k","nut","omega","p","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","arc_length","Points:0","Points:1","Points:2"
19.424,0.0088055,-0.00065684,0.0018488,2.8081e-06,0,1936.7,0.0032586,-4.2958e-05,3.0968e-06,-9.0697e-06,0.18744,0.32644,0.037594,0.021732,0.025
19.975,0.0093654,-0.00084154,0.0020018,3.2125e-06,0,1656,0.003262,-4.2404e-05,3.8497e-06,-9.0913e-06,0.21614,0.32702,0.038172,0.021681,0.025
20.553,0.0098013,-0.0009317,0.0020823,3.5296e-06,0,1500.1,0.003263,-4.2346e-05,4.1943e-06,-8.9946e-06,0.23787,0.32761,0.038761,0.02163,0.025
20.554,0.0098017,-0.00093174,0.0020823,3.5299e-06,0,1500,0.003263,-4.2346e-05,4.1944e-06,-8.9945e-06,0.23789,0.32762,0.038762,0.02163,0.025
21.194,0.010231,-0.00097539,0.0021381,3.8463e-06,0,1384.9,0.0032616,-4.2521e-05,4.25e-06,-8.8699e-06,0.2584,0.32821,0.039358,0.021578,0.025
21.921,0.010638,-0.0010064,0.0021888,4.1652e-06,0,1285.8,0.00326,-4.2613e-05,4.211e-06,-8.7471e-06,0.27906,0.32882,0.039958,0.021525,0.025
22.705,0.011021,-0.0010335,0.0022361,4.4888e-06,0,1196.4,0.0032586,-4.2598e-05,4.1417e-06,-8.6175e-06,0.30033,0.32942,0.040557,0.021473,0.025
22.865,0.011097,-0.0010365,0.002244,4.5576e-06,0,1178.4,0.0032585,-4.2565e-05,4.1174e-06,-8.5819e-06,0.30505,0.32955,0.040689,0.021461,0.025
23.422,0.011363,-0.0010473,0.0022717,4.7974e-06,0,1115.6,0.0032578,-4.245e-05,4.0326e-06,-8.4575e-06,0.32152,0.33001,0.041152,0.021421,0.025
23.666,0.011688,-0.0010297,0.00229,5.1096e-06,0,1045.6,0.0032577,-4.2359e-05,3.7101e-06,-8.2824e-06,0.34272,0.33061,0.041741,0.021369,0.025
22.484,0.011721,-0.00092163,0.0021701,5.2359e-06,0,1006.2,0.0032564,-4.1723e-05,2.9822e-06,-7.7253e-06,0.35345,0.3312,0.042332,0.021317,0.025
27.775,0.010963,-0.00078654,0.0023008,4.8566e-06,0,1274,0.0032501,-4.2123e-05,2.0337e-06,-9.1739e-06,0.31796,0.33185,0.042981,0.021261,0.025
28.111,0.010936,-0.00078775,0.0023117,4.8443e-06,0,1284.1,0.0032497,-4.2185e-05,2.0687e-06,-9.2683e-06,0.3163,0.33187,0.043001,0.021259,0.025
27.837,0.0082696,-0.00045726,0.0020611,3.0208e-06,0,2500.9,0.0032351,-4.4076e-05,8.8256e-07,-1.1169e-05,0.18318,0.33263,0.043756,0.021193,0.025
27.49,0.0081129,-0.00043317,0.0020245,2.9129e-06,0,2564.1,0.0032344,-4.4098e-05,7.8041e-07,-1.1146e-05,0.17596,0.33265,0.043781,0.021191,0.025
19.4,0.0082296,-0.00048388,0.0018258,2.5465e-06,0,2401.3,0.0032298,-4.4563e-05,1.6397e-06,-9.7496e-06,0.16195,0.33331,0.044434,0.021134,0.025
19.494,0.0091063,-0.0007171,0.0018953,3.0205e-06,0,1830.4,0.0032294,-4.3237e-05,3.3048e-06,-8.9032e-06,0.19977,0.33391,0.045035,0.021081,0.025
20.152,0.0096626,-0.0008797,0.0019866,3.408e-06,0,1586.5,0.0032313,-4.2841e-05,4.0029e-06,-8.7947e-06,0.22739,0.33451,0.045634,0.021029,0.025
20.948,0.010141,-0.00096704,0.0020889,3.7587e-06,0,1442.4,0.0032305,-4.2964e-05,4.3044e-06,-8.8505e-06,0.25032,0.33512,0.046235,0.020976,0.025
21.804,0.010597,-0.0010128,0.0021726,4.1097e-06,0,1332.3,0.0032283,-4.3192e-05,4.3447e-06,-8.8459e-06,0.27233,0.33572,0.046838,0.020923,0.025
22.733,0.011024,-0.0010463,0.0022408,4.4587e-06,0,1236.3,0.003226,-4.3291e-05,4.3067e-06,-8.7825e-06,0.29446,0.33633,0.047439,0.020871,0.025
23.76,0.011431,-0.0010808,0.0023034,4.8145e-06,0,1148.1,0.0032242,-4.327e-05,4.2764e-06,-8.6951e-06,0.31753,0.33692,0.048034,0.020819,0.025
24.8,0.011832,-0.0011022,0.0023634,5.186e-06,0,1064.3,0.0032232,-4.3171e-05,4.1378e-06,-8.589e-06,0.34231,0.33751,0.048617,0.020768,0.025
25.55,0.012139,-0.0010764,0.0024266,5.5227e-06,0,981.87,0.0032228,-4.2629e-05,4.0281e-06,-8.4673e-06,0.36785,0.33808,0.049188,0.020718,0.025
24.798,0.012852,-0.0010058,0.0024878,6.0108e-06,0,904.85,0.003226,-4.3339e-05,2.5732e-06,-8.349e-06,0.39974,0.33864,0.049747,0.020669,0.025
28.179,0.011232,-0.00085105,0.0021529,5.1801e-06,0,1254.8,0.00321,-4.2487e-05,2.9057e-06,-8.1858e-06,0.33059,0.3392,0.050297,0.02062,0.025
26.753,0.0080684,-0.0004976,0.0016397,3.0473e-06,0,2425.6,0.0031968,-4.3079e-05,1.8338e-06,-8.7697e-06,0.18354,0.33975,0.050847,0.020572,0.025
20.327,0.0079221,-0.00037645,0.0016441,2.3953e-06,0,2655.1,0.0031967,-4.5051e-05,6.2859e-07,-9.3472e-06,0.15036,0.3403,0.051402,0.020524,0.025
20.018,0.0090722,-0.00065054,0.0019068,2.9729e-06,0,1914.1,0.0031927,-4.3988e-05,2.9919e-06,-9.2972e-06,0.194,0.34087,0.051968,0.020474,0.025
20.586,0.0096476,-0.00086107,0.0020637,3.4044e-06,0,1637.3,0.0031956,-4.3418e-05,3.9009e-06,-9.3171e-06,0.22376,0.34145,0.052546,0.020424,0.025
21.156,0.010089,-0.00095341,0.0021447,3.736e-06,0,1483.7,0.0031958,-4.335e-05,4.2367e-06,-9.21e-06,0.24608,0.34204,0.053135,0.020372,0.025
21.791,0.010516,-0.00099629,0.0022021,4.0607e-06,0,1370.1,0.0031938,-4.3475e-05,4.279e-06,-9.0817e-06,0.26694,0.34264,0.053731,0.02032,0.025
22.518,0.010914,-0.0010238,0.0022557,4.3853e-06,0,1272.4,0.0031916,-4.3495e-05,4.2113e-06,-8.9623e-06,0.28784,0.34324,0.05433,0.020268,0.025
23.324,0.011293,-0.0010521,0.0023093,4.714e-06,0,1184.2,0.0031899,-4.3427e-05,4.1578e-06,-8.8475e-06,0.30936,0.34384,0.054928,0.020215,0.025
24.048,0.011644,-0.0010654,0.0023502,5.0395e-06,0,1103.4,0.0031887,-4.3269e-05,4.0103e-06,-8.6903e-06,0.33136,0.34444,0.05552,0.020164,0.025
24.332,0.011898,-0.0010315,0.0023921,5.3238e-06,0,1030.3,0.0031882,-4.2797e-05,3.8114e-06,-8.5563e-06,0.35248,0.34503,0.056105,0.020112,0.025
23.026,0.012302,-0.00095643,0.0023059,5.6108e-06,0,980.83,0.0031898,-4.3223e-05,2.5407e-06,-8.0583e-06,0.37091,0.3456,0.056681,0.020062,0.025
28.001,0.010652,-0.00075533,0.0019966,4.7404e-06,0,1373.6,0.0031754,-4.2439e-05,2.3257e-06,-7.9269e-06,0.30214,0.34616,0.05724,0.020013,0.025
29.292,0.0076346,-0.00032349,0.001748,2.7866e-06,0,2715.6,0.0031651,-4.2747e-05,-1.8021e-07,-9.8214e-06,0.16811,0.34667,0.057745,0.019969,0.025
22.185,0.0074365,-0.00031624,0.0017578,2.1942e-06,0,3062.1,0.0031638,-4.4993e-05,-1.8301e-07,-1.0662e-05,0.13498,0.34718,0.058253,0.019924,0.025
20.033,0.0087432,-0.00066203,0.001938,2.7823e-06,0,2187.4,0.0031585,-4.5116e-05,3.3456e-06,-9.9768e-06,0.17657,0.34775,0.05882,0.019875,0.025
20.416,0.0095303,-0.00084214,0.002007,3.3015e-06,0,1764.9,0.0031604,-4.4552e-05,3.9827e-06,-9.3114e-06,0.21252,0.34834,0.059408,0.019823,0.025
20.906,0.010027,-0.00092834,0.0020677,3.669e-06,0,1558.7,0.0031608,-4.4154e-05,4.2064e-06,-9.0756e-06,0.238,0.34894,0.060005,0.019771,0.025
21.576,0.010468,-0.00098489,0.0021453,4.0093e-06,0,1424.9,0.0031589,-4.4113e-05,4.3108e-06,-9.0318e-06,0.26011,0.34954,0.060607,0.019718,0.025
22.372,0.010893,-0.001025,0.0022164,4.3527e-06,0,1318.3,0.0031564,-4.417e-05,4.315e-06,-8.9771e-06,0.28175,0.35015,0.06121,0.019666,0.025
23.279,0.011307,-0.0010588,0.0022781,4.7073e-06,0,1224.2,0.0031541,-4.4189e-05,4.281e-06,-8.8873e-06,0.30405,0.35075,0.061812,0.019613,0.025
24.314,0.011711,-0.0010919,0.002338,5.0697e-06,0,1137.6,0.0031521,-4.413e-05,4.2504e-06,-8.7907e-06,0.32734,0.35135,0.062406,0.019561,0.025
25.431,0.012127,-0.0011142,0.0024021,5.4601e-06,0,1054.6,0.003151,-4.405e-05,4.0995e-06,-8.6987e-06,0.35288,0.35194,0.06299,0.01951,0.025
26.321,0.012441,-0.001083,0.0024837,5.8229e-06,0,971.61,0.0031503,-4.345e-05,3.9841e-06,-8.6315e-06,0.37972,0.35251,0.063559,0.01946,0.025
25.859,0.012965,-0.0010516,0.0025432,6.2114e-06,0,918.08,0.0031529,-4.3965e-05,3.0714e-06,-8.5836e-06,0.40372,0.35289,0.063944,0.019426,0.025
25.655,0.013198,-0.0010376,0.0025697,6.3841e-06,0,894.29,0.003154,-4.4194e-05,2.6656e-06,-8.5624e-06,0.41439,0.35307,0.064115,0.019411,0.025
29.226,0.011598,-0.00091535,0.002232,5.568e-06,0,1240.7,0.0031373,-4.3723e-05,3.1077e-06,-8.4102e-06,0.3447,0.35362,0.064662,0.019364,0.025
27.905,0.0090561,-0.00059908,0.0018178,3.7897e-06,0,2131.6,0.0031257,-4.3991e-05,1.9645e-06,-8.8636e-06,0.2263,0.35404,0.065083,0.019327,0.025
27.509,0.0082929,-0.00050413,0.0016934,3.2558e-06,0,2399.1,0.0031222,-4.4072e-05,1.6213e-06,-8.9998e-06,0.19074,0.35416,0.06521,0.019316,0.025
20.678,0.0080616,-0.00036722,0.0016939,2.5027e-06,0,2627.6,0.0031229,-4.5595e-05,4.0958e-07,-9.5909e-06,0.15449,0.35472,0.065765,0.019267,0.025
20.422,0.0092499,-0.00065732,0.001963,3.1138e-06,0,1895.9,0.0031198,-4.463e-05,3.0002e-06,-9.5268e-06,0.19949,0.35529,0.066332,0.019218,0.025
21.057,0.0098742,-0.00087072,0.0021218,3.5853e-06,0,1621.4,0.0031231,-4.4215e-05,3.9112e-06,-9.5291e-06,0.23076,0.35587,0.066913,0.019167,0.025
21.722,0.010356,-0.00097759,0.0022084,3.9583e-06,0,1468.8,0.0031237,-4.4264e-05,4.3273e-06,-9.433e-06,0.25458,0.35647,0.067504,0.019115,0.025
22.448,0.010817,-0.0010247,0.0022717,4.3237e-06,0,1356.2,0.003122,-4.4493e-05,4.3812e-06,-9.32e-06,0.27685,0.35707,0.068101,0.019063,0.025
23.27,0.011248,-0.0010526,0.0023305,4.6866e-06,0,1259.6,0.0031202,-4.4603e-05,4.3072e-06,-9.2107e-06,0.29908,0.35767,0.068701,0.01901,0.025
24.175,0.011654,-0.0010791,0.0023889,5.054e-06,0,1171.8,0.0031188,-4.4582e-05,4.234e-06,-9.102e-06,0.32202,0.35827,0.069297,0.018958,0.025
25.046,0.012048,-0.0010971,0.0024385,5.4317e-06,0,1090.2,0.003118,-4.4496e-05,4.0864e-06,-8.9574e-06,0.34613,0.35886,0.069887,0.018907,0.025
25.588,0.012324,-0.0010684,0.0024894,5.7493e-06,0,1012.1,0.0031176,-4.3931e-05,3.9718e-06,-8.8059e-06,0.36963,0.35944,0.070465,0.018856,0.025
24.676,0.012983,-0.0010053,0.0024774,6.1883e-06,0,941.13,0.0031208,-4.4632e-05,2.6209e-06,-8.4788e-06,0.3977,0.36001,0.07103,0.018806,0.025
28.489,0.011276,-0.0008452,0.0020841,5.2783e-06,0,1313.7,0.0031041,-4.3654e-05,2.9185e-06,-8.053e-06,0.32623,0.36056,0.071578,0.018759,0.025
27.701,0.0079834,-0.00044897,0.0016295,3.0449e-06,0,2574.7,0.0030921,-4.3778e-05,1.3403e-06,-8.8965e-06,0.17871,0.36109,0.072112,0.018712,0.025
21.302,0.0078434,-0.00035307,0.001689,2.3801e-06,0,2831.7,0.0030945,-4.5935e-05,3.8079e-07,-9.8696e-06,0.14528,0.36163,0.07265,0.018665,0.025
20.881,0.0091758,-0.00066926,0.0019532,3.0612e-06,0,2023.8,0.0030913,-4.57e-05,3.2312e-06,-9.8029e-06,0.19166,0.36219,0.073208,0.018616,0.025
21.282,0.0099034,-0.00087164,0.0020889,3.5969e-06,0,1706.4,0.0030944,-4.5515e-05,4.0507e-06,-9.6139e-06,0.22541,0.36277,0.073787,0.018565,0.025
21.764,0.010416,-0.00096239,0.0021615,3.9948e-06,0,1530.8,0.0030949,-4.5464e-05,4.3257e-06,-9.4151e-06,0.25056,0.36337,0.074379,0.018513,0.025
22.394,0.010868,-0.0010101,0.0022213,4.3603e-06,0,1406.7,0.0030932,-4.552e-05,4.3616e-06,-9.283e-06,0.27301,0.36397,0.07498,0.018461,0.025
23.156,0.011284,-0.0010433,0.0022768,4.7185e-06,0,1303.5,0.0030915,-4.5511e-05,4.3108e-06,-9.1625e-06,0.29501,0.36458,0.075582,0.018408,0.025
23.585,0.011484,-0.0010585,0.002302,4.9003e-06,0,1257.6,0.0030909,-4.5479e-05,4.284e-06,-9.0952e-06,0.30629,0.36488,0.075882,0.018382,0.025
24.016,0.011686,-0.0010739,0.0023274,5.0831e-06,0,1211.4,0.0030902,-4.5446e-05,4.257e-06,-9.0277e-06,0.31762,0.36518,0.076184,0.018355,0.025
24.902,0.01207,-0.0010972,0.0023713,5.4478e-06,0,1127.7,0.0030894,-4.5312e-05,4.1976e-06,-8.8799e-06,0.34081,0.36578,0.076779,0.018303,0.025
25.561,0.01249,-0.0011043,0.0023886,5.8551e-06,0,1051.7,0.0030893,-4.5366e-05,3.8974e-06,-8.6625e-06,0.36586,0.36637,0.077366,0.018252,0.025
25.562,0.012491,-0.0011043,0.0023887,5.8559e-06,0,1051.5,0.0030893,-4.5366e-05,3.8968e-06,-8.6621e-06,0.36591,0.36637,0.077367,0.018252,0.025
25.562,0.012491,-0.0011043,0.0023887,5.8559e-06,0,1051.5,0.0030893,-4.5366e-05,3.8968e-06,-8.6621e-06,0.36591,0.36637,0.077368,0.018252,0.025
25.696,0.012543,-0.0010101,0.0023823,6.0896e-06,0,986.23,0.0030869,-4.414e-05,3.677e-06,-8.4088e-06,0.3853,0.36695,0.077946,0.018201,0.025
27.578,0.013472,-0.0010284,0.002608,6.7379e-06,0,909.34,0.0030921,-4.5185e-05,2.5001e-06,-8.769e-06,0.42419,0.36751,0.078503,0.018153,0.025
35.224,0.012303,-0.0010029,0.0024972,6.1761e-06,0,1215.6,0.0030766,-4.5947e-05,3.532e-06,-9.4966e-06,0.36596,0.36802,0.079014,0.018108,0.025
31.009,0.0088613,-0.00050598,0.0018652,3.749e-06,0,2306.9,0.0030618,-4.6125e-05,1.6413e-06,-9.7543e-06,0.209,0.36854,0.079528,0.018063,0.025
20.855,0.0083884,-0.00027648,0.0017723,2.7798e-06,0,2547,0.0030654,-4.6943e-05,-5.4172e-07,-9.8622e-06,0.16485,0.3691,0.080087,0.018014,0.025
20.648,0.0090337,-0.00046762,0.0018894,3.1051e-06,0,2147.5,0.0030646,-4.6025e-05,1.2414e-06,-9.6226e-06,0.19013,0.36945,0.080434,0.017984,0.025
20.505,0.0094785,-0.00059974,0.0019707,3.3292e-06,0,1872.5,0.0030639,-4.5398e-05,2.4745e-06,-9.4608e-06,0.20752,0.36969,0.080671,0.017963,0.025
21.344,0.010165,-0.00087572,0.0021267,3.8433e-06,0,1606.7,0.0030685,-4.5264e-05,3.8793e-06,-9.5044e-06,0.24001,0.37028,0.081266,0.017911,0.025
22.242,0.010727,-0.0010003,0.0022349,4.2847e-06,0,1455.8,0.0030697,-4.5637e-05,4.3867e-06,-9.5098e-06,0.26606,0.37088,0.081865,0.017858,0.025
23.157,0.011241,-0.0010525,0.0023106,4.7096e-06,0,1343.2,0.0030686,-4.6014e-05,4.4435e-06,-9.4384e-06,0.29036,0.37149,0.082466,0.017806,0.025
24.136,0.011702,-0.001082,0.0023727,5.1233e-06,0,1246.2,0.0030677,-4.6153e-05,4.3609e-06,-9.3307e-06,0.31441,0.37209,0.083066,0.017753,0.025
25.224,0.012135,-0.0011143,0.0024335,5.5351e-06,0,1157.7,0.0030676,-4.6137e-05,4.3196e-06,-9.2208e-06,0.33907,0.37269,0.08366,0.017701,0.025
26.322,0.012565,-0.0011342,0.0024935,5.9653e-06,0,1074.4,0.0030683,-4.6075e-05,4.1656e-06,-9.102e-06,0.36542,0.37327,0.084243,0.01765,0.025
27.103,0.012881,-0.0011022,0.0025595,6.3527e-06,0,993.12,0.0030697,-4.5506e-05,4.0623e-06,-8.9798e-06,0.39228,0.37384,0.084814,0.0176,0.025
26.348,0.013671,-0.0010269,0.0026275,6.9377e-06,0,917.28,0.0030753,-4.6399e-05,2.541e-06,-8.8686e-06,0.42654,0.3744,0.085372,0.017551,0.025
29.996,0.011972,-0.0008882,0.0022575,6.0232e-06,0,1273.3,0.0030575,-4.5617e-05,2.9845e-06,-8.6198e-06,0.35386,0.37496,0.085923,0.017503,0.025
28.329,0.0085339,-0.0004934,0.0017027,3.5205e-06,0,2459.2,0.0030428,-4.5885e-05,1.5716e-06,-9.1693e-06,0.19588,0.37551,0.086473,0.017455,0.025
21.471,0.0083411,-0.00034821,0.0017186,2.719e-06,0,2690.7,0.0030468,-4.7762e-05,1.9204e-07,-9.8329e-06,0.15915,0.37607,0.087028,0.017407,0.025
21.295,0.009604,-0.00064877,0.0020013,3.3952e-06,0,1939.9,0.0030461,-4.6872e-05,2.9196e-06,-9.8257e-06,0.20594,0.37663,0.087594,0.017357,0.025
22.012,0.010295,-0.00088639,0.00217,3.9346e-06,0,1659.5,0.0030517,-4.6628e-05,4.0147e-06,-9.8652e-06,0.23895,0.37721,0.088172,0.017307,0.025
22.724,0.010843,-0.0010047,0.0022588,4.3757e-06,0,1503.8,0.0030537,-4.6892e-05,4.4887e-06,-9.7668e-06,0.26454,0.37781,0.088761,0.017255,0.025
22.725,0.010844,-0.0010048,0.0022589,4.3761e-06,0,1503.7,0.0030537,-4.6892e-05,4.4887e-06,-9.7667e-06,0.26456,0.37781,0.088762,0.017255,0.025
23.474,0.011357,-0.0010582,0.0023211,4.8061e-06,0,1388.3,0.0030531,-4.7259e-05,4.5514e-06,-9.6366e-06,0.28851,0.3784,0.089358,0.017203,0.025
24.299,0.011818,-0.0010887,0.0023779,5.2225e-06,0,1288.8,0.0030526,-4.7405e-05,4.4714e-06,-9.5098e-06,0.31214,0.37901,0.089958,0.01715,0.025
25.187,0.012249,-0.001116,0.0024315,5.6434e-06,0,1199.1,0.0030528,-4.7407e-05,4.3807e-06,-9.3768e-06,0.3364,0.37961,0.090557,0.017098,0.025
25.351,0.012326,-0.0011181,0.0024395,5.7232e-06,0,1182.8,0.003053,-4.7374e-05,4.3541e-06,-9.3424e-06,0.34123,0.37973,0.090676,0.017087,0.025
26.003,0.012632,-0.0011267,0.0024712,6.0409e-06,0,1117.8,0.0030536,-4.7244e-05,4.2483e-06,-9.2054e-06,0.36049,0.38021,0.091152,0.017046,0.025
26.322,0.01302,-0.0011069,0.0024957,6.4636e-06,0,1046.3,0.0030557,-4.7216e-05,3.8951e-06,-9.025e-06,0.38539,0.3808,0.091741,0.016994,0.025
25.053,0.013082,-0.00097436,0.0023558,6.6702e-06,0,1004.5,0.0030559,-4.6542e-05,3.0309e-06,-8.3875e-06,0.39931,0.38139,0.092332,0.016943,0.025
31.124,0.012295,-0.00083664,0.0025369,6.2978e-06,0,1270.1,0.0030495,-4.712e-05,2.0219e-06,-1.0104e-05,0.3626,0.38204,0.092981,0.016886,0.025
31.513,0.012269,-0.00083967,0.0025511,6.2875e-06,0,1280.2,0.0030491,-4.7209e-05,2.0676e-06,-1.0219e-05,0.36086,0.38206,0.093001,0.016884,0.025
31.168,0.0092633,-0.00044789,0.0022837,3.9578e-06,0,2496,0.0030334,-4.9329e-05,3.2675e-07,-1.2346e-05,0.20989,0.38282,0.093756,0.016818,0.025
30.763,0.0090814,-0.0004175,0.0022401,3.8138e-06,0,2559.2,0.0030327,-4.9331e-05,1.7836e-07,-1.2309e-05,0.20153,0.38285,0.093781,0.016816,0.025
21.481,0.0091303,-0.00043759,0.0019696,3.2391e-06,0,2398,0.003032,-4.9438e-05,9.4933e-07,-1.0481e-05,0.18275,0.3835,0.094434,0.016759,0.025
21.669,0.010122,-0.00072234,0.00204,3.8349e-06,0,1827.7,0.003036,-4.7994e-05,3.1334e-06,-9.5441e-06,0.22528,0.3841,0.095035,0.016706,0.025
22.477,0.010798,-0.00093053,0.0021471,4.3584e-06,0,1583.4,0.0030414,-4.78e-05,4.1236e-06,-9.4878e-06,0.25741,0.3847,0.095634,0.016654,0.025
23.438,0.011385,-0.0010494,0.0022708,4.8473e-06,0,1439.2,0.0030434,-4.8165e-05,4.5873e-06,-9.6126e-06,0.2846,0.38531,0.096235,0.016601,0.025
24.455,0.011934,-0.0011093,0.0023704,5.3356e-06,0,1329.4,0.0030436,-4.8589e-05,4.6745e-06,-9.6437e-06,0.31065,0.38591,0.096838,0.016548,0.025
25.552,0.012443,-0.0011479,0.0024493,5.8179e-06,0,1234.1,0.003044,-4.8831e-05,4.6367e-06,-9.5936e-06,0.33669,0.38652,0.097439,0.016496,0.025
26.753,0.012924,-0.0011831,0.0025199,6.3039e-06,0,1146.9,0.0030451,-4.8906e-05,4.5921e-06,-9.5091e-06,0.36357,0.38711,0.098034,0.016444,0.025
27.956,0.013401,-0.0012052,0.0025858,6.8135e-06,0,1064.5,0.0030472,-4.8908e-05,4.4311e-06,-9.3982e-06,0.39238,0.3877,0.098617,0.016393,0.025
28.81,0.013748,-0.0011704,0.0026547,7.2595e-06,0,983.98,0.00305,-4.8347e-05,4.3282e-06,-9.2721e-06,0.42132,0.38827,0.099188,0.016343,0.025
28.03,0.014619,-0.0010857,0.0027289,7.9253e-06,0,908.73,0.0030575,-4.9394e-05,2.6757e-06,-9.1679e-06,0.45807,0.38883,0.099747,0.016294,0.025
31.928,0.012801,-0.00092233,0.0023429,6.9288e-06,0,1261,0.0030381,-4.8517e-05,3.0548e-06,-8.899e-06,0.38131,0.38939,0.1003,0.016246,0.025
30.147,0.0091263,-0.00050538,0.0017614,4.1061e-06,0,2432.2,0.0030219,-4.8809e-05,1.5251e-06,-9.4321e-06,0.21266,0.38994,0.10085,0.016198,0.025
22.789,0.0089121,-0.00035123,0.0017735,3.14e-06,0,2659.9,0.0030275,-5.0761e-05,1.7165e-08,-1.0089e-05,0.17197,0.39049,0.1014,0.016149,0.025
22.582,0.010236,-0.00067716,0.002064,3.8839e-06,0,1917.8,0.0030287,-4.9658e-05,2.9846e-06,-1.0074e-05,0.22154,0.39106,0.10197,0.016099,0.025
23.366,0.010977,-0.00093929,0.0022417,4.4976e-06,0,1640.8,0.003037,-4.9424e-05,4.2334e-06,-1.0134e-05,0.25693,0.39164,0.10255,0.016049,0.025
24.149,0.011574,-0.0010688,0.0023372,5.0055e-06,0,1487.1,0.0030408,-4.9768e-05,4.7653e-06,-1.005e-05,0.28453,0.39223,0.10313,0.015997,0.025
24.972,0.012136,-0.0011288,0.0024049,5.5047e-06,0,1373,0.0030415,-5.022e-05,4.8476e-06,-9.9307e-06,0.31049,0.39283,0.10373,0.015945,0.025
25.87,0.012635,-0.0011629,0.0024655,5.9893e-06,0,1275.3,0.0030423,-5.0416e-05,4.7652e-06,-9.808e-06,0.33604,0.39343,0.10433,0.015893,0.025
26.843,0.013099,-0.0011926,0.0025248,6.4702e-06,0,1186.5,0.0030439,-5.0427e-05,4.6795e-06,-9.6822e-06,0.36212,0.39403,0.10493,0.01584,0.025
27.722,0.01353,-0.0012049,0.0025673,6.9446e-06,0,1105.1,0.0030464,-5.0323e-05,4.4967e-06,-9.4991e-06,0.38876,0.39463,0.10552,0.015789,0.025
28.098,0.013852,-0.0011635,0.0026137,7.3719e-06,0,1030.7,0.0030498,-4.985e-05,4.2906e-06,-9.3509e-06,0.41477,0.39522,0.10611,0.015737,0.025
26.609,0.014405,-0.0010665,0.0025056,7.8442e-06,0,979.22,0.0030557,-5.0582e-05,2.7475e-06,-8.7554e-06,0.43899,0.39579,0.10668,0.015687,0.025
32.519,0.012481,-0.00082644,0.0021468,6.7355e-06,0,1369.6,0.0030383,-4.9603e-05,2.4218e-06,-8.4943e-06,0.36062,0.39635,0.10724,0.015638,0.025
34.007,0.0088927,-0.00030857,0.0019114,4.0105e-06,0,2708.5,0.0030261,-4.972e-05,-8.3292e-07,-1.0752e-05,0.20197,0.39686,0.10775,0.015594,0.025
25.584,0.0086399,-0.00028327,0.0019396,3.0949e-06,0,3054.9,0.0030295,-5.2255e-05,-1.0382e-06,-1.1753e-05,0.16045,0.39737,0.10825,0.01555,0.025
23.118,0.010173,-0.00069721,0.002114,3.8818e-06,0,2183.2,0.0030294,-5.2445e-05,3.3277e-06,-1.0837e-05,0.20873,0.39794,0.10882,0.0155,0.025
23.65,0.011138,-0.00093209,0.0021711,4.6224e-06,0,1762.3,0.0030379,-5.2001e-05,4.3225e-06,-1.0026e-05,0.25168,0.39853,0.10941,0.015448,0.025
24.314,0.011782,-0.0010547,0.0022351,5.1778e-06,0,1556.1,0.0030435,-5.1822e-05,4.7469e-06,-9.7866e-06,0.283,0.39913,0.11,0.015396,0.025
25.147,0.012355,-0.0011302,0.002323,5.6994e-06,0,1422.5,0.0030452,-5.2012e-05,4.9156e-06,-9.768e-06,0.31042,0.39974,0.11061,0.015344,0.025
26.123,0.012896,-0.0011848,0.0024003,6.2193e-06,0,1315.9,0.0030461,-5.2239e-05,4.9525e-06,-9.7142e-06,0.33714,0.40034,0.11121,0.015291,0.025
27.235,0.013415,-0.0012284,0.002464,6.7507e-06,0,1222,0.0030474,-5.2377e-05,4.9284e-06,-9.608e-06,0.36449,0.40094,0.11181,0.015238,0.025
28.499,0.013925,-0.0012714,0.0025245,7.2962e-06,0,1136.4,0.0030494,-5.2444e-05,4.9216e-06,-9.4918e-06,0.39297,0.40154,0.11241,0.015186,0.025
29.834,0.014443,-0.0012952,0.002589,7.8751e-06,0,1054.9,0.0030523,-5.2472e-05,4.7443e-06,-9.3815e-06,0.42379,0.40213,0.11299,0.015135,0.025
30.892,0.014829,-0.0012581,0.002674,8.4017e-06,0,974.14,0.0030558,-5.1886e-05,4.648e-06,-9.3067e-06,0.45559,0.4027,0.11356,0.015085,0.025
30.363,0.015489,-0.001196,0.0027461,8.9467e-06,0,921.34,0.003062,-5.2651e-05,3.4278e-06,-9.2817e-06,0.48376,0.40308,0.11394,0.015052,0.025
30.129,0.015782,-0.0011684,0.0027782,9.189e-06,0,897.87,0.0030647,-5.2992e-05,2.8855e-06,-9.2707e-06,0.49629,0.40326,0.11411,0.015037,0.025
34.36,0.013829,-0.00099866,0.0024038,8.1095e-06,0,1244.6,0.0030438,-5.2079e-05,3.287e-06,-9.0505e-06,0.41517,0.40381,0.11466,0.014989,0.025
32.794,0.010776,-0.00064434,0.0019379,5.5979e-06,0,2136.3,0.0030296,-5.2352e-05,1.9557e-06,-9.4381e-06,0.27461,0.40423,0.11508,0.014952,0.025
32.323,0.0098595,-0.00053796,0.001798,4.8437e-06,0,2404,0.0030253,-5.2435e-05,1.5559e-06,-9.5545e-06,0.23241,0.40436,0.11521,0.014941,0.025
